date,price_aluminium_lme,price_copper_lme,price_nickel_lme,negative_aluminium_lme,negative_copper_lme,negative_nickel_lme,neutral_aluminium_lme,neutral_copper_lme,neutral_nickel_lme,positive_aluminium_lme,positive_copper_lme,positive_nickel_lme,sentiment_score_aluminium_lme,sentiment_score_copper_lme,sentiment_score_nickel_lme,action_aluminium_lme,action_name_aluminium_lme,prob_hold_aluminium_lme,prob_buy_aluminium_lme,prob_sell_aluminium_lme,greedy_action_aluminium_lme,greedy_action_name_aluminium_lme,entropy_aluminium_lme,normalized_entropy_aluminium_lme,position_aluminium_lme,action_copper_lme,action_name_copper_lme,prob_hold_copper_lme,prob_buy_copper_lme,prob_sell_copper_lme,greedy_action_copper_lme,greedy_action_name_copper_lme,entropy_copper_lme,normalized_entropy_copper_lme,position_copper_lme,action_nickel_lme,action_name_nickel_lme,prob_hold_nickel_lme,prob_buy_nickel_lme,prob_sell_nickel_lme,greedy_action_nickel_lme,greedy_action_name_nickel_lme,entropy_nickel_lme,normalized_entropy_nickel_lme,position_nickel_lme,cash_balance,net_worth,reward,capital_mode,mean_normalized_entropy
2023-03-16,2237.5032430865,8535.0123708348,22650.0328294563,0.0119972620159387,0.257789134979248,0.7423526048660278,0.9734674096107484,0.715459406375885,0.2224734276533126,0.0145353898406028,0.0267514567822217,0.0351739339530468,0.0025381278246641,-0.2310376763343811,-0.7071786522865295,2,sell,0.33190828561782837,0.3417510986328125,0.3263406455516815,1,buy,1.0984299687415036,0.9998340452510073,0,0,hold,0.3340502977371216,0.3337220847606659,0.3322276771068573,0,hold,1.0986094558157766,0.9999974214266831,2,0,hold,0.33348318934440613,0.3365839123725891,0.32993295788764954,1,buy,1.098579053755787,0.9999697482791102,0,-7881.025390625,9189.0,20.0,infinite,0.9999337383189335
2023-03-17,2232.0032351146,8621.0124954853,23210.0336411338,0.1877189874649047,0.1789266616106033,0.0261185299605131,0.776114284992218,0.802186131477356,0.9399327039718628,0.0361667461693286,0.018887210637331,0.0339487344026565,-0.1515522450208664,-0.1600394546985626,0.0078302044421434,1,buy,0.32632601261138916,0.33724865317344666,0.3364253044128418,1,buy,1.0985009118589535,0.9998986204593694,1,2,sell,0.3369540274143219,0.3348100781440735,0.328235924243927,0,hold,1.0985502534266174,0.9999435330897604,1,2,sell,0.3331928253173828,0.3382260501384735,0.3285811245441437,1,buy,1.0985424880710235,0.9999364647584901,0,-1492.015869140625,9361.0,172.0,infinite,0.9999262061025399
2023-03-20,2237.5032430865,8677.0125766531,22675.0328656919,0.6734946966171265,0.1047480925917625,0.0158404689282178,0.3013281226158142,0.880681574344635,0.9681746363639832,0.0251771826297044,0.014570377767086,0.0159849002957344,-0.6483175158500671,-0.0901777148246765,0.0001444313675165,2,sell,0.3383849561214447,0.33532318472862244,0.3262918293476105,0,hold,1.0984933712851055,0.9998917567332617,0,0,hold,0.3331416845321655,0.33576712012290955,0.3310912549495697,1,buy,1.0985958127965592,0.9999850030154217,1,0,hold,0.3347582519054413,0.33960357308387756,0.3256382346153259,1,buy,1.0984611265901112,0.9998624063470273,0,745.4873046875,9422.5,61.5,infinite,0.999913055365237
2023-03-21,2235.0032394629,8824.0127897184,22550.0326845139,0.25862717628479,0.2439105808734893,0.0384714864194393,0.7159778475761414,0.7263284921646118,0.9472563862800598,0.0253950096666812,0.0297609660774469,0.0142720630392432,-0.233232170343399,-0.214149609208107,-0.0241994224488735,1,buy,0.33312857151031494,0.33437106013298035,0.3325003981590271,1,buy,1.0986095705830854,0.9999975258923895,1,0,hold,0.3364519774913788,0.3353770673274994,0.32817089557647705,0,hold,1.0985513083980096,0.9999444933661046,1,0,hold,0.3412184715270996,0.33003368973731995,0.32874777913093567,0,hold,1.0984716801441832,0.999872012605924,0,-1489.515869140625,9569.5,147.0,infinite,0.9999380106214728
2023-03-22,2232.0032351146,8880.5128716109,22300.0323221578,0.7673607468605042,0.9425451159477234,0.0140172746032476,0.0109800063073635,0.0230380576103925,0.9580672383308412,0.221659243106842,0.0344167649745941,0.0279154945164918,-0.5457015037536621,-0.9081283807754515,0.0138982199132442,2,sell,0.32899945974349976,0.33751484751701355,0.33348575234413147,1,buy,1.0985578386346706,0.9999504374436725,0,0,hold,0.3389335870742798,0.3335930407047272,0.32747331261634827,0,hold,1.0985135902283152,0.999910160808492,1,1,buy,0.33683574199676514,0.336300790309906,0.3268634080886841,0,hold,1.0985175826590152,0.9999137948755249,1,-21557.5458984375,9623.0,53.5,infinite,0.9999247977092298
2023-03-23,2265.0032829456,8917.0129245149,21895.0317351411,0.8512221574783325,0.951903760433197,0.0930369943380355,0.0158488936722278,0.0254788864403963,0.8248839378356934,0.1329289674758911,0.0226172544062137,0.0820790082216262,-0.7182931900024414,-0.9292864799499512,-0.0109579861164093,2,sell,0.3370330035686493,0.335110068321228,0.3278568983078003,0,hold,1.0985418706533312,0.9999359027606873,0,1,buy,0.3339754641056061,0.33931034803390503,0.32671427726745605,1,buy,1.0984922437542628,0.9998907304104594,2,0,hold,0.3343757092952728,0.33596599102020264,0.32965829968452454,1,buy,1.0985799578020978,0.9999705711775251,1,-30474.55859375,9254.498046875,-368.501953125,infinite,0.9999324014495573
2023-03-24,2265.0032829456,8927.0129390091,22795.0330396228,0.9440428614616394,0.0207636691629886,0.1162706911563873,0.0371919982135295,0.9672213196754456,0.8641214966773987,0.0187651347368955,0.0120150474831461,0.0196077786386013,-0.9252777099609376,-0.0087486216798424,-0.0966629087924957,2,sell,0.3326500356197357,0.3345123827457428,0.3328375816345215,1,buy,1.098609136225892,0.9999971305234338,0,0,hold,0.33744487166404724,0.33675044775009155,0.325804740190506,0,hold,1.0984839127349677,0.9998831471898992,2,0,hold,0.33654096722602844,0.3322603106498718,0.33119869232177734,0,hold,1.0985883259640863,0.9999781882068217,1,-30474.55859375,10174.5,920.001953125,infinite,0.9999528219733849
2023-03-27,2298.0033307766,8876.0128650885,23875.0346050008,0.312693178653717,0.7148605585098267,0.1246672421693801,0.6642799377441406,0.2515216171741485,0.8565344214439392,0.0230268854647874,0.0336177013814449,0.0187982339411973,-0.2896662950515747,-0.6812428832054138,-0.1058690100908279,0,hold,0.3333333432674408,0.3333333432674408,0.3333333432674408,0,hold,1.0986122886681096,0.9999999999999998,0,0,hold,0.3333333432674408,0.3333333432674408,0.3333333432674408,0,hold,1.0986122886681096,0.9999999999999998,2,1,buy,0.3333333432674408,0.3333333432674408,0.3333333432674408,0,hold,1.0986122886681096,0.9999999999999998,2,-54349.59375,11152.501953125,978.001953125,infinite,0.9999999999999997
2023-03-28,2315.0033554168,8934.0129491551,23600.0342064092,0.1150927022099495,0.4500641822814941,0.943259298801422,0.8696433901786804,0.523568332195282,0.0365515388548374,0.015263894572854,0.0263675358146429,0.0201891027390956,-0.0998288094997406,-0.4236966371536255,-0.923070192337036,2,sell,0.33710598945617676,0.331795871257782,0.33109816908836365,0,hold,1.0985799574651807,0.9999705708708498,0,0,hold,0.33461782336235046,0.3331255614757538,0.33225664496421814,0,hold,1.0986080114399126,0.9999961066991137,2,1,buy,0.33242323994636536,0.3317130208015442,0.3358636796474457,2,sell,1.098597520845302,0.9999865577483885,3,-77949.62890625,10718.501953125,-434.0,infinite,0.999984411772784
2023-03-29,2366.0034293375,9052.0131201871,24200.0350760637,0.6408936977386475,0.2709806859493255,0.0374743826687336,0.3213110566139221,0.7110937833786011,0.9503254294395448,0.0377952270209789,0.0179254990071058,0.0122001152485609,-0.603098452091217,-0.2530551850795746,-0.0252742674201726,2,sell,0.3388094902038574,0.33283132314682007,0.3283591568470001,0,hold,1.0985298726932178,0.9999249817467526,0,0,hold,0.3351566791534424,0.33910441398620605,0.32573890686035156,1,buy,1.0984704610601619,0.9998709029478272,2,0,hold,0.3379887342453003,0.3356897532939911,0.3263215124607086,0,hold,1.0984973492445058,0.9998953776279498,3,-77949.62890625,12754.501953125,2036.0,infinite,0.9998970874408432
2023-03-30,2344.0033974501,9038.5131006199,23185.0336048982,0.6523625254631042,0.1668487638235092,0.24046491086483,0.3055810034275055,0.8100211024284363,0.7411147952079773,0.0420564897358417,0.0231300927698612,0.0184202827513217,-0.6103060245513916,-0.1437186747789383,-0.2220446318387985,0,hold,0.33862122893333435,0.33586418628692627,0.32551464438438416,0,hold,1.0984685590312986,0.9998691716465457,0,2,sell,0.3314845561981201,0.33650386333465576,0.3320115804672241,1,buy,1.0985894973709076,0.9999792544672609,1,0,hold,0.3366449773311615,0.33395224809646606,0.32940271496772766,0,hold,1.098572051895269,0.9999633749110075,3,-68911.1162109375,9682.49609375,-3072.005859375,infinite,0.9999372670082712
2023-03-31,2336.5033865795,8935.0129506045,23100.0334816971,0.281961590051651,0.936654269695282,0.9122686982154846,0.6895642280578613,0.0140264453366398,0.0636958554387092,0.028474161401391,0.0493193417787551,0.0240354891866445,-0.2534874379634857,-0.887334942817688,-0.8882331848144531,1,buy,0.336776465177536,0.3333371877670288,0.32988637685775757,0,hold,1.0985766828099641,0.999967590151218,1,0,hold,0.33099281787872314,0.3345516324043274,0.3344554901123047,1,buy,1.0985999419394052,0.9999887615232126,1,2,sell,0.33648717403411865,0.3333253860473633,0.33018743991851807,0,hold,1.0985825234503999,0.9999729065312514,2,-48147.58642578125,9323.99609375,-358.5,infinite,0.999976419401894
2023-04-03,2380.5034503541,8966.0129955366,23560.0341484322,0.0219313018023967,0.0615418329834938,0.4924273788928985,0.9610676765441896,0.9235880970954896,0.4798316955566406,0.0170010533183813,0.0148700475692749,0.0277408473193645,-0.0049302484840154,-0.0466717854142189,-0.4646865427494049,1,buy,0.3369540572166443,0.3296661674976349,0.3333798050880432,0,hold,1.0985724452410823,0.9999637329497963,2,2,sell,0.3363035321235657,0.338024765253067,0.3256717324256897,1,buy,1.098477501525434,0.9998773114554915,0,2,sell,0.33891183137893677,0.3351612389087677,0.3259269595146179,0,hold,1.098477966903796,0.999877735061132,1,-18002.0439453125,10318.99609375,995.0,infinite,0.99990625982214
2023-04-04,2341.5033938266,8930.0129433574,22910.0332063066,0.2649102509021759,0.3465569913387298,0.8769027590751648,0.7101431488990784,0.6294400691986084,0.0929733365774154,0.0249465964734554,0.024002993479371,0.0301238410174846,-0.2399636507034301,-0.3225539922714233,-0.846778929233551,1,buy,0.33240601420402527,0.3399938941001892,0.3276001214981079,1,buy,1.0984953021298196,0.999893514263861,3,0,hold,0.3348197937011719,0.3434944748878479,0.32168567180633545,1,buy,1.0982497414983592,0.9996699953445904,0,0,hold,0.3373766839504242,0.33663904666900635,0.32598429918289185,0,hold,1.0984899120426364,0.9998886079950718,1,-20343.54736328125,9590.99609375,-728.0,infinite,0.9998173725345078
2023-04-05,2306.003342372,8780.0127259438,22710.0329164217,0.0292934663593769,0.1121478453278541,0.2407867908477783,0.9606295228004456,0.8592102527618408,0.1664400398731231,0.0100771132856607,0.0286418031901121,0.5927731394767761,-0.0192163530737161,-0.0835060402750969,0.3519863486289978,2,sell,0.33159247040748596,0.3390524685382843,0.3293551206588745,1,buy,1.0985351160136778,0.9999297544227131,2,2,sell,0.33954429626464844,0.33508703112602234,0.3253686726093292,0,hold,1.0984542547587508,0.9998561513365642,0,1,buy,0.3253355622291565,0.33671194314956665,0.33795252442359924,2,sell,1.0984666419458606,0.9998674266401792,2,-40747.5771484375,9284.49609375,-306.5,infinite,0.9998844441331523
2023-04-06,2300.5033344002,8836.0128071115,22500.0326120427,0.0791503190994262,0.791951060295105,0.0502373948693275,0.8572626113891602,0.1865757703781128,0.9376489520072936,0.0635870918631553,0.0214731432497501,0.0121136363595724,-0.0155632272362709,-0.7704778909683228,-0.0381237566471099,1,buy,0.3333333432674408,0.3333333432674408,0.3333333432674408,0,hold,1.0986122886681096,0.9999999999999998,3,2,sell,0.3333333432674408,0.3333333432674408,0.3333333432674408,0,hold,1.0986122886681096,0.9999999999999998,0,1,buy,0.3333333432674408,0.3333333432674408,0.3333333432674408,0,hold,1.0986122886681096,0.9999999999999998,3,-65548.11376953125,8853.49609375,-431.0,infinite,0.9999999999999997
2023-04-11,2268.0032872939,8837.5128092856,22850.0331193411,0.3454026579856872,0.8907138109207153,0.1604369133710861,0.6315886378288269,0.0910871103405952,0.8233383297920227,0.0230086855590343,0.0181990787386894,0.0162248127162456,-0.3223939836025238,-0.8725147247314453,-0.1442120969295501,1,buy,0.3389894366264343,0.33573397994041443,0.32527661323547363,0,hold,1.0984577863999871,0.999859365974952,4,1,buy,0.33824875950813293,0.33796226978302,0.32378894090652466,0,hold,1.0984062642426484,0.9998124684863018,1,2,sell,0.33336737751960754,0.3371129333972931,0.329519659280777,1,buy,1.0985690395532122,0.9999606329591033,2,-53803.596435546875,9805.995361328125,952.499267578125,infinite,0.9998774891401189
2023-04-12,2258.5032735244,8803.0127592805,22890.0331773181,0.9191972613334656,0.9171841740608216,0.8034953474998474,0.0623975470662117,0.0645769089460372,0.1768699735403061,0.0184052065014839,0.0182388965040445,0.0196347031742334,-0.9007920622825624,-0.8989452719688416,-0.7838606238365173,2,sell,0.33161506056785583,0.3364001214504242,0.3319847583770752,1,buy,1.0985910559611736,0.9999806731572591,3,0,hold,0.3369198739528656,0.3360510468482971,0.3270290791988373,0,hold,1.0985220187709457,0.9999178327986177,1,2,sell,0.33990147709846497,0.3333074450492859,0.3267911374568939,0,hold,1.0984833731193044,0.9998826560105553,1,-28655.06005859375,9813.495361328125,7.5,infinite,0.9999270539888107
2023-04-13,2330.0033771582,9001.5130469912,23210.0336411338,0.0144124329090118,0.0189117789268493,0.8209658861160278,0.9725164771080016,0.9660288095474244,0.1311842501163482,0.0130710722878575,0.0150594115257263,0.0478499047458171,-0.0013413606211543,-0.003852367401123,-0.7731159925460815,1,buy,0.3289160430431366,0.33694037795066833,0.33414360880851746,1,buy,1.098562459675951,0.9999546436967137,4,2,sell,0.3308608829975128,0.3373751640319824,0.33176398277282715,1,buy,1.0985749901486805,0.9999660494245204,0,0,hold,0.32957181334495544,0.34358054399490356,0.3268476724624634,1,buy,1.0983715575668889,0.9997808771085996,1,-21983.55078125,10546.49609375,733.000732421875,infinite,0.9999005234099446
2023-04-14,2356.0034148432,9082.0131636698,24165.0350253338,0.7837842106819153,0.9454002976417542,0.9333969354629515,0.1967623680830001,0.0308565832674503,0.0481739938259124,0.0194533746689558,0.0237430334091186,0.0184291023761034,-0.7643308639526367,-0.9216572642326356,-0.9149678349494934,0,hold,0.3210020661354065,0.34370169043540955,0.33529627323150635,1,buy,1.0982159563861233,0.9996392428101574,4,2,sell,0.3364081382751465,0.3335460424423218,0.33004578948020935,0,hold,1.0985818171028403,0.999972263585995,0,2,sell,0.3339841961860657,0.335564523935318,0.33045125007629395,1,buy,1.0985917072636866,0.9999812659983549,0,2181.484375,11605.498046875,1059.001953125,infinite,0.9998642574648358
2023-04-17,2364.5034271633,8985.0130230757,24455.0354456668,0.0154035184532403,0.0849888250231742,0.0876746326684951,0.9726391434669496,0.8919556140899658,0.895312488079071,0.0119573520496487,0.0230554826557636,0.0170129183679819,-0.0034461664035916,-0.0619333423674106,-0.0706617161631584,2,sell,0.33498501777648926,0.3335941731929779,0.33142080903053284,0,hold,1.0986026041411492,0.9999911847636691,3,0,hold,0.33462074398994446,0.3383486866950989,0.32703056931495667,1,buy,1.0985122964837684,0.9999089831914564,0,1,buy,0.3355163335800171,0.3369276225566864,0.32755595445632935,1,buy,1.0985354879355889,0.9999300929606257,1,-19909.04736328125,11639.498046875,34.0,infinite,0.9999434203052505
2023-04-18,2401.0034800673,8966.0129955366,24960.036177626,0.6908462047576904,0.0327833667397499,0.0253281872719526,0.2739733457565307,0.9572416543960572,0.959604024887085,0.0351805053651332,0.0099750095978379,0.0150678576901555,-0.6556656956672668,-0.0228083580732345,-0.0102603295817971,0,hold,0.3349860906600952,0.33523643016815186,0.32977744936943054,1,buy,1.0985837413847606,0.9999740151428819,3,1,buy,0.3371313810348511,0.3306044638156891,0.33226409554481506,0,hold,1.0985778151915913,0.9999686208893946,1,2,sell,0.3396000564098358,0.33774951100349426,0.32265040278434753,0,hold,1.0983515748909025,0.9997626880930639,0,-3915.02294921875,12254.0,614.501953125,infinite,0.9999017747084468
2023-04-19,2382.0034525282,8875.012863639,24465.0354601611,0.910750448703766,0.4776166081428528,0.1326087117195129,0.0722268372774124,0.3849070072174072,0.8484922051429749,0.0170227438211441,0.1374764293432235,0.0188991278409957,-0.893727719783783,-0.340140163898468,-0.1137095838785171,1,buy,0.33443859219551086,0.33713674545288086,0.3284246623516083,1,buy,1.0985525201347823,0.9999455963364474,4,2,sell,0.3315783739089966,0.33602356910705566,0.33239808678627014,1,buy,1.0985955204930515,0.999984736949303,0,0,hold,0.33551114797592163,0.33910566568374634,0.3253832161426544,1,buy,1.098459926709979,0.9998613141690638,0,2577.986328125,12106.0,-148.0,infinite,0.9999305491516047
2023-04-20,2410.0034931121,8875.012863639,25540.037018292,0.0185579862445592,0.0148755349218845,0.017562560737133,0.971941351890564,0.973453164100647,0.9653630256652832,0.009500621818006,0.0116713661700487,0.0170745030045509,-0.0090573644265532,-0.0032041687518358,-0.000488057732582,0,hold,0.33729350566864014,0.3300391137599945,0.33266741037368774,0,hold,1.0985718594966518,0.9999631997822389,4,1,buy,0.34126779437065125,0.33183276653289795,0.3268994688987732,0,hold,1.0984527177118901,0.9998547522562186,1,2,sell,0.3409653604030609,0.3357359766960144,0.3232986330986023,0,hold,1.0983643561682381,0.9997743221130612,0,-6297.0263671875,12218.0,112.0,infinite,0.9998640913838396
2023-04-21,2388.5034619495,8816.012778123,24335.0352717359,0.0227258019149303,0.0115788904950022,0.0210641603916883,0.9668214321136476,0.9733949899673462,0.9683207273483276,0.0104527547955513,0.0150260683149099,0.0106151066720485,-0.012273047119379,0.0034471778199076,-0.0104490537196397,2,sell,0.3315574824810028,0.3429042398929596,0.3255382776260376,1,buy,1.09837957967035,0.9997881791418499,3,1,buy,0.3332062363624573,0.33728599548339844,0.32950785756111145,1,buy,1.0985668853609667,0.9999586721288197,2,2,sell,0.332842081785202,0.3417634665966034,0.32539451122283936,1,buy,1.0984109163269165,0.9998167029958881,0,-12724.53564453125,12073.0,-145.0,infinite,0.9998545180888526
2023-04-24,2354.5034126691,8762.5127005788,24130.034974604,0.0137862581759691,0.011680718511343,0.0158403273671865,0.9722817540168762,0.9732916355133056,0.9695056676864624,0.0139320278540253,0.0150276040658354,0.0146539881825447,0.0001457696780562,0.0033468855544924,-0.0011863391846418,1,buy,0.3320663869380951,0.3394346535205841,0.3284989893436432,1,buy,1.0985191492944595,0.99991522088856,4,0,hold,0.3364065885543823,0.3376849591732025,0.3259083926677704,1,buy,1.0984865669408332,0.9998855631521936,2,0,hold,0.3301340341567993,0.3322557210922241,0.3376101553440094,2,sell,1.098567822067741,0.9999595247560696,0,-15079.0390625,11864.0,-209.0,infinite,0.9999201029322745
2023-04-25,2313.003352518,8521.0123505429,23865.0345905066,0.6857590079307556,0.1066665723919868,0.0517343394458293,0.2783456444740295,0.8741204738616943,0.9366990327835084,0.035895325243473,0.0192130245268344,0.011566643603146,-0.6498636603355408,-0.087453544139862,-0.0401676967740058,2,sell,0.3405362367630005,0.3341425657272339,0.3253211975097656,0,hold,1.0984369666312792,0.9998404150047847,3,2,sell,0.33457982540130615,0.33403778076171875,0.3313824236392975,0,hold,1.0986034968653318,0.9999919973562387,1,1,buy,0.3300056457519531,0.3358783721923828,0.33411598205566406,1,buy,1.0985850135685853,0.9999751731345027,1,-28110.05810546875,11215.0,-649.0,infinite,0.999935861831842
