date,price_aluminium_lme,price_copper_lme,price_nickel_lme,negative_aluminium_lme,negative_copper_lme,negative_nickel_lme,neutral_aluminium_lme,neutral_copper_lme,neutral_nickel_lme,positive_aluminium_lme,positive_copper_lme,positive_nickel_lme,sentiment_score_aluminium_lme,sentiment_score_copper_lme,sentiment_score_nickel_lme,action_aluminium_lme,action_name_aluminium_lme,greedy_action_aluminium_lme,greedy_action_name_aluminium_lme,prob_hold_aluminium_lme,prob_buy_aluminium_lme,prob_sell_aluminium_lme,entropy_aluminium_lme,normalized_entropy_aluminium_lme,position_aluminium_lme,action_copper_lme,action_name_copper_lme,greedy_action_copper_lme,greedy_action_name_copper_lme,prob_hold_copper_lme,prob_buy_copper_lme,prob_sell_copper_lme,entropy_copper_lme,normalized_entropy_copper_lme,position_copper_lme,action_nickel_lme,action_name_nickel_lme,greedy_action_nickel_lme,greedy_action_name_nickel_lme,prob_hold_nickel_lme,prob_buy_nickel_lme,prob_sell_nickel_lme,entropy_nickel_lme,normalized_entropy_nickel_lme,position_nickel_lme,cash_balance,net_worth,reward,capital_mode,mean_normalized_entropy
2020-09-30,1737.0025176497,6610.0095806934,14385.0208499659,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0833333333333333,-0.0833333333333333,-0.1666666666666666,0.0,0,hold,2,sell,0.32843226194381714,0.33492550253868103,0.33664220571517944,1.0985559146705466,0.9999486861760563,24,1,buy,0,hold,0.33860528469085693,0.3355855345726013,0.32580918073654175,1.0984776594265346,0.9998774551832673,18,1,buy,2,sell,0.3300279378890991,0.33097532391548157,0.3389967679977417,1.098539644170152,0.9999338761283603,6,-204739.30895996094,42239.05139160156,447.00830078125,infinite,0.9999200058292278
2020-10-01,1716.0024872118,6614.0095864911,14430.02091519,0.0,0.1666666666666667,0.0,0.8333333333333334,0.5833333333333333,0.8333333333333334,0.1666666666666666,0.25,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.1666666666666666,1,buy,1,buy,0.3248670697212219,0.34248441457748413,0.3326484262943268,1.0983786666309006,0.9997873480575277,25,1,buy,1,buy,0.33886560797691345,0.3393454849720001,0.32178887724876404,1.0983104751870707,0.9997252775304334,19,0,hold,0,hold,0.3356018364429474,0.331106573343277,0.333291620016098,1.098597130042936,0.9999862020247451,6,-213069.3211669922,42077.04846191406,-162.0029296875,infinite,0.9998329425375688
2020-10-02,1705.0024712681,6409.5092900839,14271.0206847316,0.0833333333333333,0.0,0.0,0.8333333333333334,1.0,1.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,2,sell,1,buy,0.3296620845794678,0.3370831310749054,0.3332548141479492,1.0985709748583827,0.9999623945497851,24,2,sell,0,hold,0.34430161118507385,0.3359907567501068,0.31970760226249695,1.0981408515324063,0.999570879426194,18,0,hold,2,sell,0.3317278325557709,0.3298518657684326,0.3384203612804413,1.0985515506354504,0.9999447138601253,6,-204954.8094482422,36962.53918457031,-5114.50927734375,infinite,0.9998259959453683
2020-10-05,1741.5025241721,6507.5094321274,14360.0208137303,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.9166666666666666,0.9166666666666666,0.6666666666666667,0.0,0.0,0.1666666666666666,-0.0833333333333333,-0.0833333333333333,0.0,1,buy,2,sell,0.33214572072029114,0.33344021439552307,0.3344140946865082,1.0986084032049455,0.9999964632990143,25,2,sell,0,hold,0.3420006036758423,0.3380812406539917,0.31991809606552124,1.0981932668507421,0.9996185899050195,17,2,sell,2,sell,0.330354779958725,0.3264157474040985,0.3432294428348541,1.0983811929803464,0.9997896476398935,5,-185828.7822265625,40136.54211425781,3174.0029296875,infinite,0.9998015669479757
2020-10-06,1755.0025437393,6509.0094343016,14643.0212239174,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.75,0.75,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0,hold,2,sell,0.3271205723285675,0.33637067675590515,0.33650878071784973,1.0985251542386398,0.9999206868243067,25,0,hold,0,hold,0.34013688564300537,0.3398154377937317,0.3200477063655853,1.0982123507456705,0.9996359608147801,17,1,buy,2,sell,0.33027520775794983,0.3289356231689453,0.34078916907310486,1.0984863097735151,0.9998853290684129,6,-200471.8037109375,41914.54699707031,1778.0048828125,infinite,0.9998139922358332
2020-10-07,1745.5025299698,6525.0094574924,14570.0211181094,0.0,0.0,0.0,0.8333333333333334,1.0,1.0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,2,sell,1,buy,0.32613229751586914,0.3383454382419586,0.33552229404449463,1.09848927407544,0.9998880272923044,24,0,hold,1,buy,0.3373626172542572,0.34002840518951416,0.32260897755622864,1.098346845010877,0.9997583827707275,17,2,sell,2,sell,0.3346574306488037,0.3268676698207855,0.33847489953041077,1.0985070944325295,0.9999042480803598,5,-184156.27966308594,41511.04699707031,-403.5,infinite,0.9998502193811305
2020-10-08,1786.0025886715,6611.5095828676,14687.021287692,0.0,0.0833333333333333,0.0,0.8333333333333334,0.6666666666666667,0.8333333333333334,0.1666666666666666,0.2499999999999999,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2,sell,1,buy,0.3317917287349701,0.33669254183769226,0.33151569962501526,1.098586883773189,0.9999768754680947,23,2,sell,0,hold,0.3443230092525482,0.3393215537071228,0.3163554072380066,1.0979397102868782,0.9993877927744218,16,2,sell,2,sell,0.3283473253250122,0.3327427804470062,0.33890989422798157,1.098527898411197,0.9999231846778129,4,-161071.74584960938,44538.55529785156,3027.50830078125,infinite,0.9997626176401098
2020-10-09,1805.5026169352,6740.5097698433,14990.0217268675,0.0,0.0,0.0,0.8333333333333334,0.9166666666666666,1.0,0.1666666666666666,0.0833333333333333,0.0,0.1666666666666666,0.0833333333333333,0.0,0,hold,1,buy,0.3261890411376953,0.33926814794540405,0.33454275131225586,1.0984804607455325,0.9998800050537054,23,2,sell,0,hold,0.3402824401855469,0.33909377455711365,0.3206237852573395,1.0982454234448746,0.9996660648829262,15,1,buy,2,sell,0.33173343539237976,0.3287356495857239,0.33953091502189636,1.0985193269219995,0.9999153825721147,5,-169321.25756835938,48263.05529785156,3724.5,infinite,0.999820484169582
2020-10-12,1829.5026517214,6769.0098111519,15217.0220558868,0.1666666666666667,0.3333333333333333,0.0833333333333333,0.5833333333333333,0.25,0.8333333333333334,0.25,0.4166666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,2,sell,2,sell,0.3285984992980957,0.3349013328552246,0.3365001678466797,1.098559822313236,0.9999522430657157,22,0,hold,1,buy,0.33858418464660645,0.33946385979652405,0.3219519853591919,1.0983185618232123,0.9997326383038609,15,0,hold,2,sell,0.3333289623260498,0.3267996609210968,0.33987143635749817,1.098484127786509,0.9998833429382479,5,-167491.7548828125,50377.56298828125,2114.5076904296875,infinite,0.999856074769275
2020-10-13,1841.0026683898,6699.5097104169,15147.0219544271,0.0833333333333333,0.0,0.0,0.5,0.6666666666666667,1.0,0.4166666666666667,0.3333333333333332,0.0,0.3333333333333333,0.3333333333333332,0.0,1,buy,2,sell,0.32764267921447754,0.33553361892700195,0.3368237018585205,1.098537978025485,0.999932359538127,23,0,hold,0,hold,0.3398064374923706,0.3388826549053192,0.3213108777999878,1.0982844379690302,0.9997015774332207,15,1,buy,2,sell,0.3296806812286377,0.32657670974731445,0.34374260902404785,1.0983623933469968,0.9997725354761725,6,-184479.77905273438,49238.05810546875,-1139.5048828125,infinite,0.9998021574825068
2020-10-14,1836.0026611427,6702.0097140404,15105.0218935513,0.1666666666666666,0.0,0.0,0.75,1.0,0.8333333333333334,0.0833333333333333,0.0,0.1666666666666666,-0.0833333333333333,0.0,0.1666666666666666,1,buy,2,sell,0.332878977060318,0.3331241309642792,0.33399683237075806,1.0986112532968835,0.9999990575644957,24,2,sell,0,hold,0.340210884809494,0.33663418889045715,0.32315489649772644,1.0983685235936504,0.9997781154671455,14,0,hold,2,sell,0.3242391347885132,0.33211567997932434,0.34364521503448486,1.098326978865414,0.9997402998258451,6,-179613.77197265625,48908.55810546875,-329.5,infinite,0.9998391576191622
2020-10-15,1824.0026437496,6683.5096872261,15353.0222530085,0.0,0.0,0.0,1.0,0.9166666666666666,1.0,0.0,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,2,sell,1,buy,0.3305666744709015,0.33571937680244446,0.33371394872665405,1.098592038447175,0.9999815674545574,23,1,buy,0,hold,0.34156230092048645,0.3387136459350586,0.31972408294677734,1.0981866730507361,0.9996125879696015,15,2,sell,2,sell,0.3252468705177307,0.33397018909454346,0.34078291058540344,1.0984301604108586,0.9998342197159727,5,-169120.25659179688,49849.56396484375,941.005859375,infinite,0.999809458380044
2020-10-16,1865.5027039007,6728.0097517255,15603.0226153645,0.0,0.0,0.0833333333333333,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,1,buy,1,buy,0.3293929100036621,0.3397577106952667,0.33084940910339355,1.098518113053524,0.9999142776614123,24,0,hold,1,buy,0.33704641461372375,0.3380684554576874,0.32488512992858887,1.0984502363312558,0.999852493606229,15,2,sell,0,hold,0.3381350040435791,0.3242674469947815,0.337597519159317,1.098426291535165,0.9998306981135535,4,-155382.73681640625,52721.56396484375,2872.0,infinite,0.999865823127065
2020-10-19,1848.0026785358,6755.0097908599,15653.0226878357,0.0833333333333333,0.0,0.0,0.75,0.8333333333333334,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.1666666666666666,0.1666666666666666,0,hold,1,buy,0.33121559023857117,0.33631575107574463,0.3324686586856842,1.0985911220496396,0.9999807333135734,24,0,hold,1,buy,0.33387333154678345,0.33997398614883423,0.32615262269973755,1.09846823367923,0.9998688754983303,15,1,buy,2,sell,0.3330997824668884,0.3272813558578491,0.33961886167526245,1.0984980388569792,0.9998960053402742,5,-171035.75927734375,52906.56396484375,185.0,infinite,0.9999152047173926
2020-10-20,1826.0026466484,6814.0098763759,15791.0228878562,0.1666666666666666,0.0,0.0,0.5,0.5833333333333333,0.9166666666666666,0.3333333333333333,0.4166666666666667,0.0833333333333333,0.1666666666666666,0.4166666666666667,0.0833333333333333,2,sell,1,buy,0.32997849583625793,0.33716991543769836,0.3328516185283661,1.0985730062819004,0.9999642436311567,23,2,sell,0,hold,0.33878231048583984,0.33848506212234497,0.3227325975894928,1.0983580061465317,0.9997685420742141,14,0,hold,2,sell,0.3252241611480713,0.3339109718799591,0.3408649265766144,1.0984278870667414,0.9998321504289818,5,-162395.74682617188,53953.56396484375,1047.0,infinite,0.9998549787114509
2020-10-21,1842.5026705639,6953.0100778459,16064.023283549,0.0,0.0,0.0,1.0,0.9166666666666666,1.0,0.0,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,0,hold,2,sell,0.32626625895500183,0.33644476532936096,0.3372890055179596,1.0984989829866851,0.9998968647241676,23,1,buy,0,hold,0.33973783254623413,0.33655795454978943,0.32370421290397644,1.0983951664938179,0.999802366879989,15,1,buy,2,sell,0.33038610219955444,0.32820695638656616,0.34140700101852417,1.0984626014139989,0.9998637487895822,6,-185412.78051757812,57644.07568359375,3690.51171875,infinite,0.9998543267979129
2020-10-22,1828.0026495473,6886.0099807345,15707.0227661046,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.8333333333333334,0.6666666666666667,0.75,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0833333333333333,2,sell,1,buy,0.33336105942726135,0.33534857630729675,0.3312903940677643,1.0985999347183126,0.9999887549502908,22,1,buy,0,hold,0.3469698131084442,0.33775997161865234,0.31527018547058105,1.097809318554788,0.9992691051050454,16,2,sell,2,sell,0.32693007588386536,0.33083683252334595,0.3422330915927887,1.0984232511926812,0.9998279306745624,5,-174763.76513671875,54163.5625,-3480.51318359375,infinite,0.999695263576633
2020-10-23,1829.0026509967,6879.5099713132,15768.0228545195,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.8333333333333334,0.75,0.75,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,1,buy,2,sell,0.329525887966156,0.3349544107913971,0.3355196416378021,1.098579370681738,0.9999700367575428,23,2,sell,0,hold,0.33808600902557373,0.3380734324455261,0.32384052872657776,1.098408550742436,0.9998145497481,15,1,buy,0,hold,0.34027794003486633,0.32269200682640076,0.3370300233364105,1.0983483279514128,0.9997597326013739,6,-185481.28051757812,54386.5625,223.0,infinite,0.9998481063690056
2020-10-26,1822.5026415755,6806.0098647805,15397.0223167831,0.2499999999999999,0.0833333333333333,0.0833333333333333,0.6666666666666667,0.75,0.8333333333333334,0.0833333333333333,0.1666666666666666,0.0833333333333333,-0.1666666666666666,0.0833333333333333,0.0,2,sell,2,sell,0.3326478600502014,0.33328643441200256,0.334065705537796,1.0986107761096502,0.9999986232099575,22,1,buy,0,hold,0.34181880950927734,0.3335048258304596,0.32467639446258545,1.0983917447091418,0.9997992522373518,16,0,hold,2,sell,0.32732343673706055,0.33473414182662964,0.3379424214363098,1.0985231228512857,0.9999188377758526,6,-190464.78759765625,50908.5625,-3478.0,infinite,0.9999055710743873
2020-10-27,1808.0026205588,6787.5098379662,15602.0226139151,0.0,0.0,0.0,1.0,1.0,0.9166666666666666,0.0,0.0,0.0833333333333333,0.0,0.0,0.0833333333333333,2,sell,1,buy,0.3257465362548828,0.3383572995662689,0.33589616417884827,1.0984777882705328,0.9998775724621285,21,1,buy,0,hold,0.34255969524383545,0.33761066198349,0.3198296129703522,1.0981811394178278,0.9996075510398625,17,1,buy,1,buy,0.33082377910614014,0.33532246947288513,0.33385375142097473,1.09859648881291,0.9999856183520222,7,-211046.3172607422,51523.559814453125,614.997314453125,infinite,0.9998235806180045
2020-10-28,1801.0026104128,6694.5097031698,15819.0229284401,0.0833333333333333,0.0,0.0833333333333333,0.8333333333333334,1.0,0.8333333333333334,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0,1,buy,1,buy,0.32753679156303406,0.3393278121948242,0.3331353962421417,1.0985079548981918,0.9999050313099588,22,0,hold,1,buy,0.33787715435028076,0.34185078740119934,0.3202720284461975,1.0982142477007462,0.9996376874977011,17,1,buy,2,sell,0.333371639251709,0.3297128677368164,0.3369154930114746,1.0985733740156598,0.9999645783568495,8,-228666.34228515625,51314.559814453125,-209.0,infinite,0.9998357657215031
